seed_model,trial,true_cls,target_t1,target_t3,donor_t1,c2_t3,agree,bl_correct_t1,bl_correct_t3,c2_correct_t1,c2_correct_t3
11,117,4,4,4,4,4,1,1,1,1,1
11,118,4,4,4,1,4,0,1,1,1,1
11,119,3,4,4,3,3,0,0,0,0,1
11,120,0,0,0,0,0,1,1,1,1,1
11,121,2,2,3,2,2,1,1,0,1,1
11,122,4,4,4,4,4,1,1,1,1,1
11,123,1,1,1,1,4,1,1,1,1,0
11,124,3,3,3,3,3,1,1,1,1,1
11,125,4,4,4,4,3,1,1,1,1,0
11,126,4,2,3,2,2,1,0,0,0,0
11,127,0,0,3,0,2,1,1,0,1,0
11,128,1,1,4,1,1,1,1,0,1,1
11,129,2,2,2,2,2,1,1,1,1,1
11,130,1,1,1,0,1,0,1,1,1,1
11,131,4,4,4,4,3,1,1,1,1,0
11,132,3,3,3,3,3,1,1,1,1,1
11,133,3,3,3,3,3,1,1,1,1,1
11,134,3,3,3,4,3,0,1,1,1,1
11,135,0,0,4,0,4,1,1,0,1,0
11,136,2,2,2,2,2,1,1,1,1,1
11,137,4,1,1,4,1,0,0,0,0,0
11,138,2,2,1,2,2,1,1,0,1,1
11,139,3,3,3,2,3,0,1,1,1,1
11,140,2,3,3,3,3,1,0,0,0,0
11,141,4,4,4,4,3,1,1,1,1,0
11,142,1,1,1,2,2,0,1,1,1,0
11,143,4,4,4,4,3,1,1,1,1,0
11,144,3,3,3,4,3,0,1,1,1,1
11,145,2,2,2,2,2,1,1,1,1,1
11,146,2,3,3,2,3,0,0,0,0,0
11,147,1,1,1,0,1,0,1,1,1,1
11,148,4,1,1,1,2,1,0,0,0,0
11,149,0,0,0,0,1,1,1,1,1,0
11,150,1,1,1,1,1,1,1,1,1,1
11,151,0,1,1,0,4,0,0,0,0,0
11,152,0,0,0,0,0,1,1,1,1,1
11,153,4,4,4,4,3,1,1,1,1,0
11,154,0,0,0,0,1,1,1,1,1,0
11,155,2,2,1,2,2,1,1,0,1,1
11,156,3,3,3,2,3,0,1,1,1,1
11,157,4,4,4,1,3,0,1,1,1,0
11,158,4,4,4,4,3,1,1,1,1,0
11,159,2,1,1,1,4,1,0,0,0,0
11,160,1,4,4,2,0,0,0,0,0,0
11,161,4,4,4,3,3,0,1,1,1,0
11,162,3,3,3,3,3,1,1,1,1,1
11,163,4,4,4,4,4,1,1,1,1,1
11,164,0,0,0,0,0,1,1,1,1,1
11,165,0,1,1,0,1,0,0,0,0,0
11,166,2,2,2,2,2,1,1,1,1,1
11,167,4,4,1,0,4,0,1,0,1,1
11,168,3,3,3,2,3,0,1,1,1,1
11,169,2,2,3,2,2,1,1,0,1,1
11,170,2,4,3,2,2,0,0,0,0,1
11,171,2,2,2,2,2,1,1,1,1,1
11,172,2,2,2,2,2,1,1,1,1,1
11,173,4,4,4,1,3,0,1,1,1,0
11,174,0,0,0,0,1,1,1,1,1,0
11,175,0,1,0,0,0,0,0,1,0,1
11,176,4,1,1,1,1,1,0,0,0,0
11,177,1,1,1,1,1,1,1,1,1,1
11,178,4,1,1,4,0,0,0,0,0,0
11,179,1,1,1,1,4,1,1,1,1,0
11,180,0,0,0,0,1,1,1,1,1,0
11,181,4,4,4,4,3,1,1,1,1,0
11,182,3,3,3,2,3,0,1,1,1,1
11,183,0,0,0,0,1,1,1,1,1,0
11,184,2,2,2,2,2,1,1,1,1,1
11,185,3,3,3,3,3,1,1,1,1,1
11,186,0,0,0,0,1,1,1,1,1,0
11,187,0,0,0,0,1,1,1,1,1,0
11,188,3,3,3,3,3,1,1,1,1,1
11,189,0,0,0,3,1,0,1,1,1,0
11,190,3,3,3,3,3,1,1,1,1,1
11,191,4,1,1,4,1,0,0,0,0,0
11,192,1,1,1,1,1,1,1,1,1,1
11,193,4,1,0,4,1,0,0,0,0,0
11,194,2,2,2,2,2,1,1,1,1,1
11,195,0,1,0,0,1,0,0,1,0,0
11,196,4,4,4,4,2,1,1,1,1,0
11,197,0,1,1,0,1,0,0,0,0,0
11,198,0,0,0,0,4,1,1,1,1,0
11,199,1,1,1,1,1,1,1,1,1,1
12,0,3,3,3,2,3,0,1,1,1,1
12,1,4,4,4,4,4,1,1,1,1,1
12,2,2,0,0,0,0,1,0,0,0,0
12,3,2,1,1,2,1,0,0,0,0,0
12,4,2,1,3,2,0,0,0,0,0,0
12,5,1,1,1,1,1,1,1,1,1,1
12,6,3,3,3,4,3,0,1,1,1,1
12,7,2,0,0,0,0,1,0,0,0,0
12,8,0,0,0,0,0,1,1,1,1,1
12,9,2,2,3,2,0,1,1,0,1,0
12,10,2,1,2,2,4,0,0,1,0,0
12,11,3,3,3,3,3,1,1,1,1,1
12,12,0,0,0,0,0,1,1,1,1,1
12,13,2,1,2,2,1,0,0,1,0,0
12,14,1,1,3,3,1,0,1,0,1,1
12,15,3,3,3,2,3,0,1,1,1,1
12,16,0,0,0,0,0,1,1,1,1,1
12,17,0,0,0,0,0,1,1,1,1,1
12,18,0,0,0,0,0,1,1,1,1,1
12,19,3,4,2,2,4,0,0,0,0,0
12,20,2,1,2,2,0,0,0,1,0,0
12,21,2,2,2,2,2,1,1,1,1,1
12,22,4,4,4,4,3,1,1,1,1,0
12,23,0,1,1,1,1,1,0,0,0,0
12,24,0,0,0,0,0,1,1,1,1,1
12,25,2,1,2,2,1,0,0,1,0,0
12,26,0,0,0,0,0,1,1,1,1,1
12,27,3,3,3,3,3,1,1,1,1,1
12,28,3,3,3,4,3,0,1,1,1,1
12,29,4,4,4,4,4,1,1,1,1,1
12,30,3,4,4,4,1,1,0,0,0,0
12,31,0,0,0,0,0,1,1,1,1,1
12,32,1,1,1,3,1,0,1,1,1,1
12,33,3,3,3,4,3,0,1,1,1,1
12,34,4,4,4,4,1,1,1,1,1,0
12,35,2,1,2,2,1,0,0,1,0,0
12,36,4,4,4,4,4,1,1,1,1,1
12,37,0,0,0,0,0,1,1,1,1,1
12,38,3,3,3,2,1,0,1,1,1,0
12,39,0,0,1,3,1,0,1,0,1,0
12,40,4,4,4,4,4,1,1,1,1,1
12,41,1,1,4,3,1,0,1,0,1,1
12,42,4,4,4,4,4,1,1,1,1,1
12,43,2,4,4,2,0,0,0,0,0,0
12,44,1,1,1,3,1,0,1,1,1,1
12,45,4,4,4,4,4,1,1,1,1,1
12,46,0,0,0,0,0,1,1,1,1,1
12,47,1,0,0,1,0,0,0,0,0,0
12,48,4,4,4,4,4,1,1,1,1,1
12,49,4,4,4,4,4,1,1,1,1,1
12,50,3,4,4,0,4,0,0,0,0,0
12,51,0,0,0,0,0,1,1,1,1,1
12,52,3,3,3,4,3,0,1,1,1,1
12,53,1,1,2,3,1,0,1,0,1,1
12,54,0,0,0,0,0,1,1,1,1,1
12,55,2,4,4,0,4,0,0,0,0,0
12,56,3,3,3,2,3,0,1,1,1,1
12,57,4,0,4,4,4,0,0,1,0,1
12,58,4,4,4,4,4,1,1,1,1,1
12,59,3,1,3,3,1,0,0,1,0,0
12,60,1,1,1,1,1,1,1,1,1,1
12,61,0,0,4,0,0,1,1,0,1,1
12,62,1,1,1,1,1,1,1,1,1,1
12,63,3,3,3,4,3,0,1,1,1,1
12,64,1,1,1,1,1,1,1,1,1,1
12,65,1,1,1,3,1,0,1,1,1,1
12,66,1,1,1,0,1,0,1,1,1,1
12,67,0,0,4,0,4,1,1,0,1,0
12,68,4,4,4,3,1,0,1,1,1,0
12,69,2,1,2,2,4,0,0,1,0,0
12,70,2,1,1,2,1,0,0,0,0,0
12,71,3,4,3,4,3,1,0,1,0,1
12,72,0,0,0,0,0,1,1,1,1,1
12,73,3,1,2,2,1,0,0,0,0,0
12,74,2,1,2,2,3,0,0,1,0,0
12,75,4,4,4,4,4,1,1,1,1,1
12,76,4,4,3,4,3,1,1,0,1,0
12,77,4,4,4,4,4,1,1,1,1,1
12,78,0,0,0,0,0,1,1,1,1,1
12,79,2,1,1,2,4,0,0,0,0,0
12,80,1,1,1,1,1,1,1,1,1,1
12,81,0,0,0,0,0,1,1,1,1,1
12,82,1,1,1,3,1,0,1,1,1,1
12,83,0,0,0,0,0,1,1,1,1,1
12,84,4,4,4,4,1,1,1,1,1,0
12,85,2,1,2,2,4,0,0,1,0,0
12,86,2,1,4,3,1,0,0,0,0,0
12,87,1,1,1,1,0,1,1,1,1,0
12,88,2,1,2,2,4,0,0,1,0,0
12,89,1,1,1,3,1,0,1,1,1,1
12,90,1,1,1,1,1,1,1,1,1,1
12,91,4,4,4,4,4,1,1,1,1,1
12,92,0,0,0,0,0,1,1,1,1,1
12,93,0,0,0,0,0,1,1,1,1,1
12,94,0,0,0,0,0,1,1,1,1,1
12,95,2,1,2,3,1,0,0,1,0,0
12,96,0,0,4,0,4,1,1,0,1,0
12,97,1,1,1,3,1,0,1,1,1,1
12,98,0,0,0,0,0,1,1,1,1,1
12,99,4,0,4,4,4,0,0,1,0,1
12,100,0,0,0,0,0,1,1,1,1,1
12,101,2,1,2,2,4,0,0,1,0,0
12,102,1,1,1,1,1,1,1,1,1,1
12,103,1,1,2,2,1,0,1,0,1,1
12,104,3,3,3,4,3,0,1,1,1,1
12,105,0,0,0,0,0,1,1,1,1,1
12,106,4,4,4,4,4,1,1,1,1,1
12,107,3,3,3,2,3,0,1,1,1,1
12,108,3,3,3,4,3,0,1,1,1,1
12,109,0,0,4,0,0,1,1,0,1,1
12,110,2,1,2,2,4,0,0,1,0,0
12,111,2,0,0,2,0,0,0,0,0,0
12,112,0,0,0,0,0,1,1,1,1,1
12,113,4,4,4,4,4,1,1,1,1,1
12,114,0,0,0,0,0,1,1,1,1,1
12,115,2,4,3,2,3,0,0,0,0,0
12,116,3,3,3,4,3,0,1,1,1,1
12,117,0,0,0,0,0,1,1,1,1,1
12,118,0,0,4,0,4,1,1,0,1,0
12,119,2,1,2,2,2,0,0,1,0,1
12,120,1,1,1,3,1,0,1,1,1,1
12,121,3,3,3,3,3,1,1,1,1,1
12,122,0,0,0,0,0,1,1,1,1,1
12,123,2,0,0,0,0,1,0,0,0,0
12,124,3,3,3,2,3,0,1,1,1,1
12,125,1,1,1,1,1,1,1,1,1,1
12,126,1,1,1,0,1,0,1,1,1,1
12,127,0,0,0,0,0,1,1,1,1,1
12,128,3,4,3,4,3,1,0,1,0,1
12,129,3,4,3,4,3,1,0,1,0,1
12,130,0,0,0,0,0,1,1,1,1,1
12,131,1,1,1,3,1,0,1,1,1,1
12,132,1,1,1,2,1,0,1,1,1,1
12,133,3,3,3,4,3,0,1,1,1,1
12,134,2,2,2,2,2,1,1,1,1,1
12,135,4,2,4,4,2,0,0,1,0,0
12,136,0,0,0,0,0,1,1,1,1,1
12,137,4,4,4,0,4,0,1,1,1,1
12,138,0,0,0,0,0,1,1,1,1,1
12,139,2,1,1,2,1,0,0,0,0,0
12,140,3,1,3,3,1,0,0,1,0,0
12,141,4,4,4,4,2,1,1,1,1,0
12,142,1,1,1,0,0,0,1,1,1,0
12,143,4,4,4,4,4,1,1,1,1,1
12,144,2,1,1,2,1,0,0,0,0,0
12,145,1,1,4,3,1,0,1,0,1,1
12,146,1,1,1,0,0,0,1,1,1,0
12,147,0,0,0,0,0,1,1,1,1,1
12,148,4,4,4,4,1,1,1,1,1,0
12,149,3,1,2,4,1,0,0,0,0,0
12,150,0,1,1,1,1,1,0,0,0,0
12,151,3,3,3,2,4,0,1,1,1,0
12,152,4,4,4,4,4,1,1,1,1,1
12,153,4,0,4,4,4,0,0,1,0,1
12,154,1,1,1,3,1,0,1,1,1,1
12,155,0,0,0,0,0,1,1,1,1,1
12,156,2,4,4,2,4,0,0,0,0,0
12,157,4,4,4,4,1,1,1,1,1,0
12,158,1,1,1,3,1,0,1,1,1,1
12,159,4,4,4,4,3,1,1,1,1,0
12,160,2,1,2,2,1,0,0,1,0,0
12,161,1,1,1,0,1,0,1,1,1,1
12,162,2,2,2,2,2,1,1,1,1,1
12,163,3,3,3,2,3,0,1,1,1,1
12,164,2,1,2,2,2,0,0,1,0,1
12,165,3,3,3,4,3,0,1,1,1,1
12,166,1,1,1,1,1,1,1,1,1,1
12,167,2,1,0,0,0,0,0,0,0,0
12,168,1,1,1,3,1,0,1,1,1,1
12,169,4,0,0,0,0,1,0,0,0,0
12,170,0,0,0,0,0,1,1,1,1,1
12,171,4,0,4,0,0,1,0,1,0,0
12,172,0,1,0,2,0,0,0,1,0,1
12,173,3,3,3,2,3,0,1,1,1,1
12,174,4,4,4,4,4,1,1,1,1,1
12,175,3,4,3,4,3,1,0,1,0,1
12,176,3,3,3,3,1,1,1,1,1,0
12,177,3,3,3,2,3,0,1,1,1,1
12,178,4,4,4,4,4,1,1,1,1,1
12,179,3,3,3,3,1,1,1,1,1,0
12,180,3,4,3,4,3,1,0,1,0,1
12,181,0,0,1,0,0,1,1,0,1,1
12,182,0,0,0,0,0,1,1,1,1,1
12,183,4,0,4,4,4,0,0,1,0,1
12,184,0,0,0,0,0,1,1,1,1,1
12,185,3,3,1,3,1,1,1,0,1,0
12,186,1,1,1,3,1,0,1,1,1,1
12,187,4,4,4,4,4,1,1,1,1,1
12,188,1,1,1,3,1,0,1,1,1,1
12,189,3,3,3,4,3,0,1,1,1,1
12,190,3,3,3,2,4,0,1,1,1,0
12,191,3,4,3,4,3,1,0,1,0,1
12,192,1,1,1,3,1,0,1,1,1,1
12,193,3,3,3,3,3,1,1,1,1,1
12,194,0,0,0,0,0,1,1,1,1,1
12,195,3,3,3,2,3,0,1,1,1,1
12,196,1,0,0,0,0,1,0,0,0,0
12,197,1,1,1,1,1,1,1,1,1,1
12,198,2,2,2,2,4,1,1,1,1,0
12,199,4,4,4,4,4,1,1,1,1,1
13,0,4,0,2,0,0,1,0,0,0,0
13,1,4,4,4,4,4,1,1,1,1,1
13,2,4,2,4,4,4,0,0,1,0,1
13,3,2,2,2,2,1,1,1,1,1,0
13,4,3,4,4,4,4,1,0,0,0,0
13,5,4,4,4,4,2,1,1,1,1,0
13,6,2,2,2,2,2,1,1,1,1,1
13,7,1,1,2,1,2,1,1,0,1,0
13,8,2,2,2,2,1,1,1,1,1,0
13,9,2,2,2,2,1,1,1,1,1,0
13,10,2,2,2,2,2,1,1,1,1,1
13,11,1,1,2,1,2,1,1,0,1,0
13,12,3,3,3,3,3,1,1,1,1,1
13,13,2,2,2,2,1,1,1,1,1,0
13,14,0,0,0,0,2,1,1,1,1,0
13,15,4,4,4,4,4,1,1,1,1,1
13,16,0,0,0,1,0,0,1,1,1,1
13,17,3,1,2,2,1,0,0,0,0,0
13,18,1,1,2,0,2,0,1,0,1,0
13,19,0,2,4,0,0,0,0,0,0,1
13,20,0,0,0,0,0,1,1,1,1,1
13,21,1,2,2,1,2,0,0,0,0,0
13,22,0,0,0,0,0,1,1,1,1,1
13,23,1,1,1,3,2,0,1,1,1,0
13,24,2,2,2,2,1,1,1,1,1,0
13,25,1,1,1,1,2,1,1,1,1,0
13,26,4,3,2,3,1,1,0,0,0,0
13,27,3,3,3,3,1,1,1,1,1,0
13,28,4,4,4,0,4,0,1,1,1,1
13,29,4,4,4,4,4,1,1,1,1,1
13,30,1,1,2,1,2,1,1,0,1,0
13,31,0,2,2,0,0,0,0,0,0,1
13,32,3,3,4,0,2,0,1,0,1,0
13,33,3,3,3,3,3,1,1,1,1,1
13,34,4,2,2,4,2,0,0,0,0,0
13,35,3,1,2,2,1,0,0,0,0,0
13,36,1,1,1,1,2,1,1,1,1,0
13,37,3,2,2,0,0,0,0,0,0,0
13,38,4,0,0,0,2,1,0,0,0,0
13,39,0,0,0,0,0,1,1,1,1,1
13,40,1,2,2,1,2,0,0,0,0,0
13,41,4,4,4,0,2,0,1,1,1,0
13,42,1,1,2,1,2,1,1,0,1,0
13,43,4,4,4,4,4,1,1,1,1,1
13,44,2,1,2,1,1,1,0,1,0,0
13,45,1,1,2,1,2,1,1,0,1,0
13,46,1,1,2,1,1,1,1,0,1,1
13,47,1,2,2,2,1,1,0,0,0,1
13,48,2,2,2,2,2,1,1,1,1,1
13,49,0,0,0,0,0,1,1,1,1,1
13,50,0,0,0,0,0,1,1,1,1,1
13,51,3,3,3,3,3,1,1,1,1,1
13,52,4,3,4,4,3,0,0,1,0,0
13,53,1,1,1,1,2,1,1,1,1,0
13,54,4,3,3,4,3,0,0,0,0,0
13,55,0,2,0,0,0,0,0,1,0,1
13,56,3,3,3,3,3,1,1,1,1,1
13,57,4,2,4,4,2,0,0,1,0,0
13,58,2,2,2,2,1,1,1,1,1,0
13,59,4,4,4,4,4,1,1,1,1,1
13,60,1,1,1,2,1,0,1,1,1,1
13,61,4,4,4,4,4,1,1,1,1,1
13,62,3,2,4,3,4,0,0,0,0,0
13,63,4,4,4,0,2,0,1,1,1,0
13,64,2,2,2,2,1,1,1,1,1,0
13,65,0,2,0,0,2,0,0,1,0,0
13,66,0,1,1,0,2,0,0,0,0,0
13,67,1,1,1,0,2,0,1,1,1,0
13,68,4,4,4,4,4,1,1,1,1,1
13,69,4,4,4,4,4,1,1,1,1,1
13,70,3,3,3,3,0,1,1,1,1,0
13,71,3,3,3,3,3,1,1,1,1,1
13,72,0,0,0,0,0,1,1,1,1,1
13,73,0,4,4,0,4,0,0,0,0,0
13,74,2,1,1,2,1,0,0,0,0,0
13,75,3,3,2,0,0,0,1,0,1,0
13,76,4,4,4,4,4,1,1,1,1,1
13,77,2,2,2,2,1,1,1,1,1,0
13,78,1,2,2,1,2,0,0,0,0,0
13,79,1,2,2,1,2,0,0,0,0,0
13,80,2,2,2,3,2,0,1,1,1,1
13,81,0,0,0,0,0,1,1,1,1,1
13,82,1,2,2,0,2,0,0,0,0,0
13,83,0,0,0,0,0,1,1,1,1,1
13,84,3,3,3,3,3,1,1,1,1,1
13,85,3,1,1,3,0,0,0,0,0,0
13,86,1,1,1,1,1,1,1,1,1,1
13,87,1,1,2,1,2,1,1,0,1,0
13,88,2,2,2,2,1,1,1,1,1,0
13,89,3,3,3,0,0,0,1,1,1,0
13,90,3,2,2,3,2,0,0,0,0,0
13,91,0,0,0,0,0,1,1,1,1,1
13,92,3,3,3,0,3,0,1,1,1,1
13,93,3,3,3,3,0,1,1,1,1,0
13,94,2,2,2,2,1,1,1,1,1,0
13,95,0,0,0,0,0,1,1,1,1,1
13,96,4,4,4,4,4,1,1,1,1,1
13,97,2,2,2,2,2,1,1,1,1,1
13,98,3,3,3,3,1,1,1,1,1,0
13,99,4,4,4,4,4,1,1,1,1,1
13,100,0,0,0,0,0,1,1,1,1,1
13,101,1,2,2,1,2,0,0,0,0,0
13,102,1,1,1,1,2,1,1,1,1,0
13,103,3,3,3,3,4,1,1,1,1,0
13,104,1,1,2,1,2,1,1,0,1,0
13,105,4,2,4,4,2,0,0,1,0,0
13,106,0,2,2,0,1,0,0,0,0,0
13,107,0,0,0,0,0,1,1,1,1,1
13,108,1,1,1,1,2,1,1,1,1,0
13,109,2,1,2,1,1,1,0,1,0,0
13,110,3,3,1,3,1,1,1,0,1,0
13,111,1,1,1,1,2,1,1,1,1,0
13,112,1,1,1,0,2,0,1,1,1,0
13,113,1,0,0,0,0,1,0,0,0,0
13,114,1,2,0,0,0,0,0,0,0,0
13,115,2,2,2,2,1,1,1,1,1,0
13,116,2,2,2,2,1,1,1,1,1,0
13,117,3,3,3,3,3,1,1,1,1,1
13,118,4,4,4,4,4,1,1,1,1,1
13,119,4,3,3,3,3,1,0,0,0,0
13,120,0,0,0,0,0,1,1,1,1,1
13,121,3,3,3,3,0,1,1,1,1,0
13,122,1,2,1,2,1,1,0,1,0,1
13,123,0,0,0,0,0,1,1,1,1,1
13,124,1,1,2,1,1,1,1,0,1,1
13,125,0,0,0,0,0,1,1,1,1,1
13,126,4,4,4,4,2,1,1,1,1,0
13,127,3,3,3,3,3,1,1,1,1,1
13,128,3,3,3,4,3,0,1,1,1,1
13,129,0,0,0,0,0,1,1,1,1,1
13,130,1,1,0,0,1,0,1,0,1,1
13,131,0,2,2,0,0,0,0,0,0,1
13,132,0,0,0,0,0,1,1,1,1,1
13,133,1,1,2,1,2,1,1,0,1,0
13,134,4,4,4,4,4,1,1,1,1,1
13,135,1,1,2,1,1,1,1,0,1,1
13,136,0,2,2,0,0,0,0,0,0,1
13,137,4,4,4,4,4,1,1,1,1,1
13,138,4,4,4,4,4,1,1,1,1,1
13,139,3,3,3,3,3,1,1,1,1,1
13,140,3,2,4,3,0,0,0,0,0,0
13,141,4,4,4,4,4,1,1,1,1,1
13,142,2,2,2,0,2,0,1,1,1,1
13,143,1,0,0,0,0,1,0,0,0,0
13,144,2,1,2,3,1,0,0,1,0,0
13,145,0,0,0,0,0,1,1,1,1,1
13,146,1,1,2,1,2,1,1,0,1,0
13,147,2,2,2,2,1,1,1,1,1,0
13,148,4,4,4,4,4,1,1,1,1,1
13,149,0,0,0,0,0,1,1,1,1,1
13,150,0,0,0,0,0,1,1,1,1,1
13,151,4,4,4,4,4,1,1,1,1,1
13,152,0,0,0,4,0,0,1,1,1,1
13,153,1,1,1,1,1,1,1,1,1,1
13,154,0,0,0,0,0,1,1,1,1,1
13,155,1,1,2,1,2,1,1,0,1,0
13,156,1,2,2,1,2,0,0,0,0,0
13,157,3,3,3,3,3,1,1,1,1,1
13,158,4,3,4,4,4,0,0,1,0,1
13,159,1,1,1,1,1,1,1,1,1,1
13,160,0,0,0,0,0,1,1,1,1,1
13,161,3,3,3,3,3,1,1,1,1,1
13,162,4,4,4,4,4,1,1,1,1,1
13,163,1,2,2,1,2,0,0,0,0,0
13,164,3,3,3,3,1,1,1,1,1,0
13,165,2,2,2,2,1,1,1,1,1,0
13,166,2,2,2,2,1,1,1,1,1,0
13,167,1,1,2,1,1,1,1,0,1,1
13,168,2,2,2,2,1,1,1,1,1,0
13,169,1,2,2,1,2,0,0,0,0,0
13,170,0,0,0,0,0,1,1,1,1,1
13,171,2,2,2,2,2,1,1,1,1,1
13,172,2,2,2,0,0,0,1,1,1,0
13,173,3,3,3,3,3,1,1,1,1,1
13,174,0,0,0,0,0,1,1,1,1,1
13,175,0,0,0,0,0,1,1,1,1,1
13,176,3,1,2,3,1,0,0,0,0,0
13,177,0,0,0,0,0,1,1,1,1,1
13,178,3,3,3,3,3,1,1,1,1,1
13,179,0,0,0,0,0,1,1,1,1,1
13,180,2,2,2,2,1,1,1,1,1,0
13,181,0,1,2,0,2,0,0,0,0,0
13,182,0,0,0,0,0,1,1,1,1,1
13,183,3,3,3,3,3,1,1,1,1,1
13,184,0,0,0,0,0,1,1,1,1,1
13,185,3,3,3,3,3,1,1,1,1,1
13,186,1,1,2,0,2,0,1,0,1,0
13,187,1,2,2,0,2,0,0,0,0,0
13,188,3,3,3,3,1,1,1,1,1,0
13,189,4,3,3,3,2,1,0,0,0,0
13,190,1,1,2,1,1,1,1,0,1,1
13,191,0,0,0,0,0,1,1,1,1,1
13,192,4,4,4,4,4,1,1,1,1,1
13,193,4,4,4,4,4,1,1,1,1,1
13,194,0,0,0,1,1,0,1,1,1,0
13,195,3,2,2,0,0,0,0,0,0,0
13,196,3,2,2,0,0,0,0,0,0,0
13,197,0,0,0,0,0,1,1,1,1,1
13,198,1,2,0,0,1,0,0,0,0,1
13,199,3,3,3,3,3,1,1,1,1,1
14,0,1,3,3,3,3,1,0,0,0,0
14,1,4,4,3,4,1,1,1,0,1,0
14,2,4,2,2,2,2,1,0,0,0,0
14,3,3,3,3,3,3,1,1,1,1,1
14,4,3,3,3,3,3,1,1,1,1,1
14,5,3,3,3,3,4,1,1,1,1,0
14,6,3,3,3,0,3,0,1,1,1,1
14,7,4,4,4,4,1,1,1,1,1,0
14,8,0,4,0,0,1,0,0,1,0,0
14,9,2,4,2,2,4,0,0,1,0,0
14,10,2,2,2,3,2,0,1,1,1,1
14,11,4,4,4,4,0,1,1,1,1,0
14,12,4,4,3,4,4,1,1,0,1,1
14,13,3,3,3,2,3,0,1,1,1,1
14,14,2,2,2,2,2,1,1,1,1,1
14,15,2,2,2,2,4,1,1,1,1,0
14,16,3,3,3,3,3,1,1,1,1,1
14,17,2,3,3,3,3,1,0,0,0,0
14,18,0,4,4,0,4,0,0,0,0,0
14,19,3,3,3,3,3,1,1,1,1,1
14,20,0,0,0,0,0,1,1,1,1,1
14,21,1,1,1,1,1,1,1,1,1,1
14,22,0,0,0,4,0,0,1,1,1,1
14,23,4,4,3,4,4,1,1,0,1,1
14,24,1,1,1,4,1,0,1,1,1,1
14,25,2,2,2,3,2,0,1,1,1,1
14,26,1,1,1,1,1,1,1,1,1,1
14,27,0,0,0,0,0,1,1,1,1,1
14,28,1,2,1,3,2,0,0,1,0,0
14,29,2,4,4,0,4,0,0,0,0,0
14,30,0,0,0,0,1,1,1,1,1,0
14,31,1,1,1,1,1,1,1,1,1,1
14,32,0,0,0,4,0,0,1,1,1,1
14,33,0,0,0,0,0,1,1,1,1,1
14,34,4,4,2,1,2,0,1,0,1,0
14,35,0,4,0,0,0,0,0,1,0,1
14,36,2,2,2,2,4,1,1,1,1,0
14,37,0,0,0,4,1,0,1,1,1,0
14,38,1,1,1,4,1,0,1,1,1,1
14,39,1,1,1,0,1,0,1,1,1,1
14,40,3,0,3,3,3,0,0,1,0,1
14,41,4,4,0,4,1,1,1,0,1,0
14,42,2,2,2,3,4,0,1,1,1,0
14,43,2,2,2,3,2,0,1,1,1,1
14,44,4,4,0,4,1,1,1,0,1,0
14,45,1,4,4,1,4,0,0,0,0,0
14,46,1,1,1,3,4,0,1,1,1,0
14,47,2,2,2,2,2,1,1,1,1,1
14,48,4,4,4,4,1,1,1,1,1,0
14,49,2,2,2,2,2,1,1,1,1,1
14,50,2,2,2,3,2,0,1,1,1,1
14,51,0,4,0,4,4,1,0,1,0,0
14,52,1,1,1,1,2,1,1,1,1,0
14,53,0,0,0,4,1,0,1,1,1,0
14,54,3,3,3,3,3,1,1,1,1,1
14,55,3,3,3,3,3,1,1,1,1,1
14,56,2,2,2,2,2,1,1,1,1,1
14,57,0,0,0,0,0,1,1,1,1,1
14,58,2,2,2,2,2,1,1,1,1,1
14,59,2,2,2,2,2,1,1,1,1,1
14,60,2,2,2,3,2,0,1,1,1,1
14,61,1,2,2,1,2,0,0,0,0,0
14,62,3,3,3,3,3,1,1,1,1,1
14,63,4,4,4,4,1,1,1,1,1,0
14,64,2,2,2,2,2,1,1,1,1,1
14,65,1,0,0,3,0,0,0,0,0,0
14,66,4,4,4,4,1,1,1,1,1,0
14,67,2,2,2,3,2,0,1,1,1,1
14,68,4,4,4,4,4,1,1,1,1,1
14,69,3,3,3,3,3,1,1,1,1,1
14,70,4,4,3,4,1,1,1,0,1,0
14,71,4,4,4,0,3,0,1,1,1,0
14,72,0,4,0,0,1,0,0,1,0,0
14,73,3,3,3,3,3,1,1,1,1,1
14,74,1,1,1,3,1,0,1,1,1,1
14,75,4,3,3,3,2,1,0,0,0,0
14,76,4,4,4,4,1,1,1,1,1,0
14,77,2,2,2,2,2,1,1,1,1,1
14,78,4,4,4,4,0,1,1,1,1,0
14,79,3,4,3,4,2,1,0,1,0,0
14,80,1,2,1,1,4,0,0,1,0,0
14,81,3,3,3,3,3,1,1,1,1,1
14,82,4,4,4,4,4,1,1,1,1,1
14,83,4,4,4,4,4,1,1,1,1,1
14,84,2,2,2,2,2,1,1,1,1,1
14,85,3,3,3,3,3,1,1,1,1,1
14,86,4,4,4,4,0,1,1,1,1,0
14,87,1,1,1,1,1,1,1,1,1,1
14,88,2,3,3,3,3,1,0,0,0,0
14,89,0,0,0,0,0,1,1,1,1,1
14,90,1,1,1,4,1,0,1,1,1,1
14,91,0,4,0,0,4,0,0,1,0,0
14,92,3,4,3,4,3,1,0,1,0,1
14,93,3,3,3,3,3,1,1,1,1,1
14,94,2,2,2,2,4,1,1,1,1,0
14,95,4,4,3,4,4,1,1,0,1,1
14,96,0,4,0,4,1,1,0,1,0,0
